Mn,fe,cu,zn,sulfur,cloud_coverage,n,P,K,temp,hum,pH,Rainfall,label
66.97801605,157.2245597,8.154621272,27.51581921,0.482260828,21.61399045,591.8273793,0.519767047,127.0379432,20.09590517,77.78189817,6.71883746,696.2553493,Maize
54.49281308,193.3828713,17.60776246,39.73969799,0.384899686,20.20781085,511.0708804,0.569637584,107.5256412,28.15604936,78.30718538,6.919950443,837.3850368,Maize
65.94892383,224.5621586,11.99837137,23.54130447,0.258744612,27.80651118,545.053247,0.571337062,107.0409984,28.32113277,77.2402545,6.454251295,804.0902461,Maize
34.39634156,286.1501837,18.04024221,28.24639334,0.372212426,22.61897221,480.8616435,0.545000963,105.2980877,21.7055559,83.3094871,6.080817681,1248.898571,Maize
38.2206539,146.0085832,19.91181071,44.99252516,0.272279878,21.89277112,489.4330088,0.534739256,133.7291892,20.4907844,70.54668537,6.163672113,1100.377173,Maize
89.57527022,152.355252,17.93091946,43.76478442,0.387999056,22.01058488,618.0341642,0.567569727,119.6608341,27.07478751,82.59450986,6.65046832,1153.217195,Maize
34.83135773,268.250701,12.7427163,28.62702074,0.402992445,23.12116426,548.3991431,0.517576283,112.3481861,22.18913751,60.65094168,6.859046754,934.4064615,Maize
65.65778195,63.43425089,8.617701876,29.30706029,0.269317282,26.70374232,589.8747775,0.528440779,110.2789007,24.17370396,55.43176192,6.095950913,727.9037199,Maize
61.84781825,288.4490257,13.40106838,48.54011701,0.367768322,27.23833932,519.7771783,0.561011676,121.7495266,26.77590492,77.70902944,6.039132944,625.087417,Maize
60.45977707,294.2164502,18.53647375,30.10873608,0.440508162,27.22995383,538.4707751,0.573398114,108.0890542,28.74012781,57.36521119,6.861146822,971.4673206,Maize
84.87152661,241.9442643,18.98569441,48.67174816,0.440028018,28.85592762,572.4627903,0.524410316,111.85475,26.98774565,77.75074303,6.258342317,824.0019304,Maize
56.22513985,71.53907438,16.68583874,47.71025155,0.301864681,27.3421455,609.431204,0.573791096,118.2303596,26.61101569,73.2251053,6.663656773,629.2689516,Maize
29.45861743,128.3336999,16.38838067,38.54030731,0.321271872,20.58623735,553.8215303,0.524399143,131.5213301,27.42202732,76.11298702,6.821733432,1117.301577,Maize
78.60740875,224.4220064,9.902249821,33.30312264,0.308285035,26.28491847,605.8151355,0.53037466,128.2480111,23.47407611,79.58403966,6.807649181,1097.10077,Maize
54.32279151,195.4547819,9.765929442,41.74926417,0.428289889,24.30820661,573.5938198,0.557121048,127.7822227,26.2393253,82.85264083,6.779359679,521.3083771,Maize
88.08606157,257.2986304,19.54526451,48.48236378,0.332670862,21.61090725,633.3161694,0.576103234,120.2236498,23.5390735,81.87159518,6.023844341,925.5777741,Maize
96.45189067,102.4498532,11.028505,27.45042778,0.37893191,28.94722082,624.5194922,0.57597382,112.6599776,20.35377939,65.01868333,6.857946717,1196.026115,Maize
50.77506516,88.4510724,19.91391435,36.71569132,0.458352236,29.33763163,490.4533075,0.53444867,129.217019,20.03402858,67.48553449,6.895084869,719.4918157,Maize
22.91034157,143.2430132,18.32422399,46.30764575,0.436071088,20.31429461,534.9732881,0.533158909,119.5470115,25.66431201,50.52065365,6.952438869,1028.243682,Maize
91.64439978,261.4479036,15.43336848,36.25299395,0.376836663,29.02098695,508.2252931,0.563517779,105.388317,22.92190015,57.9182519,6.634781914,589.9765651,Maize
94.92846401,239.6609722,16.19543434,44.62166314,0.419064204,29.4929507,590.9065308,0.568720465,132.0641804,27.59103309,79.00077872,6.3503581,816.0346064,Maize
69.17541667,235.7940109,19.19393267,41.28659909,0.351163478,25.7720258,533.3816494,0.554486224,119.881321,28.99919552,55.32968221,6.923243243,862.0890318,Maize
50.22795827,204.1382674,17.82610221,36.15857368,0.35386396,29.0204682,515.7500737,0.526583517,120.8562733,21.03461013,61.02455583,6.802265206,500.417387,Maize
46.82605114,250.382182,15.73094611,45.1230428,0.323244604,20.18656367,593.0121908,0.556261985,108.958904,27.1572272,56.44322269,6.98927269,1051.66845,Maize
54.61844448,298.0060272,18.32309044,28.35987619,0.451568293,27.71374233,513.000418,0.579283366,124.1597382,22.66683634,66.09808961,6.991511998,1026.810278,Maize
75.24772815,248.8626782,10.42949457,49.20293426,0.323973067,27.29970959,506.4481374,0.534615969,124.6661811,25.49218063,52.62830496,6.45843351,1200.582186,Maize
42.32762229,206.8630098,14.15426173,28.89176164,0.37173909,26.1579165,519.3222424,0.557965001,118.0955762,20.19140054,70.02758146,6.245940836,751.983571,Maize
25.29513716,78.9206852,14.0277569,49.69432695,0.458792607,26.84890968,536.8054648,0.551031514,109.0063621,27.03519919,50.74903054,6.711652873,625.1026004,Maize
37.34559459,122.5794693,11.021026,21.89797948,0.395117909,26.71243311,507.4338294,0.529948909,112.7893764,29.19815559,68.47762649,6.675465655,1023.221261,Maize
89.491269,279.8654712,13.15534389,37.05761024,0.360224184,25.31088402,559.9263686,0.539033124,131.5718327,21.64512497,54.82128269,6.494020578,870.12583,Maize
31.44072614,260.6767143,6.929403459,21.79469129,0.356444627,22.42080248,510.2810904,0.553855241,128.2265422,29.47936258,69.50842054,6.006934873,1238.397932,Maize
85.47491267,191.7322093,18.21503113,43.58609452,0.496934931,22.69945397,610.9923374,0.55995652,124.7589821,26.90997267,53.31660085,6.791100495,1201.44199,Maize
91.74678302,143.0280093,16.26201998,48.78472609,0.261200317,24.90254525,516.1499655,0.504449042,105.986823,26.57539452,61.89865296,6.246984532,978.136665,Maize
62.34604989,243.8579553,18.33890919,29.75991808,0.48582577,22.56757055,628.9262698,0.530959118,134.7108092,28.55087775,59.41903283,6.421175889,548.9871025,Maize
82.64327964,148.9212394,9.366618579,47.72496702,0.399853791,26.78742396,597.4430273,0.567561772,106.3226898,24.0808013,51.64008994,6.467567471,703.2384309,Maize
82.69643384,221.6723939,13.31135243,45.03679488,0.411295508,20.91387984,612.6781875,0.528415798,119.3088902,28.1638587,75.40004606,6.714545259,536.5567048,Maize
58.44802546,255.3020402,15.1039148,48.02979673,0.360976391,22.4025758,579.5264939,0.566981675,105.1984472,22.82231078,79.94341812,6.329895454,1030.499963,Maize
65.94051301,256.9656898,14.59634147,27.15004744,0.409951605,29.68700502,607.1040297,0.535458726,111.1218317,27.2532339,52.83186387,6.538130036,567.7628202,Maize
88.6731378,119.4924668,7.853070456,30.07584496,0.445774591,21.6246569,613.5091513,0.569709544,124.9659917,26.56985723,70.70309893,6.63315888,1020.053969,Maize
41.9286249,272.4011611,8.607409198,23.51082455,0.433784658,27.91233132,568.0502703,0.514748246,113.4521544,28.47719802,66.44588125,6.995996195,817.5688996,Maize
42.76381979,95.56680256,11.76178229,21.3473402,0.483801355,21.4397765,555.3859819,0.50361932,134.0236509,21.73006166,56.35501302,6.394580734,1009.542139,Maize
39.57015177,266.2962895,17.42485953,26.10167113,0.460519978,20.61209183,530.9925665,0.555296981,131.3313807,28.48540039,73.2834517,6.357892967,846.1188994,Maize
55.11561674,262.0596363,19.59350273,48.90771439,0.300039255,29.06329884,525.7822321,0.562437974,115.058572,20.32524848,81.0232955,6.746820878,901.8407914,Maize
21.81456836,182.8608929,13.06131027,43.52327443,0.341912373,20.66014749,506.1888683,0.50798417,119.8972824,25.31409282,60.94203506,6.400070485,699.1731421,Maize
65.74938226,295.6768243,8.798836203,36.17715101,0.431591588,29.75067418,602.3270205,0.568085039,126.8819892,23.61385184,62.28097523,6.006766494,559.2630975,Maize
55.76461031,279.9621946,11.43706338,27.61373579,0.251169154,26.84650762,572.1009634,0.51620406,108.6623285,29.54233256,63.80978221,6.73843041,978.1772022,Maize
81.06327943,100.1919692,19.50609315,48.75915406,0.350595379,21.25773654,557.7128407,0.543432807,105.5323564,27.78601507,81.72482337,6.806392599,1168.827956,Maize
68.39782566,124.7477386,6.373971533,41.85049756,0.26908612,21.30329619,555.4227999,0.530878954,134.7928045,21.89855655,58.05737157,6.721233117,1183.98033,Maize
87.2399515,299.7855099,8.474943978,27.47201592,0.326881906,24.81896473,485.6705133,0.536803797,110.369822,24.87363593,74.20156186,6.97960173,1186.247635,Maize
39.69617577,275.0331392,6.468335287,29.12617182,0.49273107,27.32178317,528.4965805,0.560239034,105.9942102,20.48980173,55.4479983,6.166908379,585.4505236,Maize
95.43014256,117.6158928,19.26317264,37.7109438,0.279201974,21.06878469,495.0370931,0.511177158,130.8998239,27.72904972,59.4921448,6.429678532,1216.91481,Maize
43.50928606,94.79003139,18.1293739,45.28068129,0.445992938,22.51243796,531.4067372,0.517935664,107.710166,23.22442659,74.00227193,6.698646365,770.1333357,Maize
96.78060653,157.4315172,17.84862874,35.6177578,0.435819952,20.1372976,539.2016761,0.575686392,124.2237008,23.86593351,51.8588688,6.470084129,1038.798484,Maize
96.24237374,187.4216715,8.989846392,49.5330156,0.284852984,29.61707866,639.2776242,0.540616814,121.6279916,22.76962234,73.62655628,6.738907717,814.1626674,Maize
32.07381803,156.5105671,16.12541624,38.4732575,0.345411128,28.97111257,500.0886091,0.505010787,116.3805777,29.26098351,82.92217666,6.672118941,697.720996,Maize
22.8962585,105.1788695,11.84895054,21.82424739,0.377845738,29.50869751,608.5011635,0.540905287,113.2931271,21.84254007,78.20296996,6.33443401,967.4116065,Maize
53.36927478,98.86349238,18.84346079,43.27334468,0.466667966,27.71476519,510.2210967,0.51580213,106.5755182,22.19840326,60.10870967,6.207268752,799.7595278,Maize
36.77592419,166.2832279,6.102740598,26.49323951,0.328904959,24.33445947,561.9853487,0.571918662,119.9805689,20.09577043,61.8226236,6.678424149,1137.677371,Maize
62.96013579,113.0141075,17.37710444,45.19365036,0.254534841,28.44052536,576.6873092,0.511768952,121.5142294,24.98808575,77.06984337,6.401024149,673.2535205,Maize
94.70305075,255.8324664,16.54090261,34.01411446,0.335966209,21.52907789,482.264286,0.511039539,114.2295425,28.90078843,51.29739532,6.226147361,1152.881121,Maize
71.04357918,192.2097078,12.33211564,47.4296874,0.294532937,28.06976925,531.3962768,0.575701744,114.1266387,28.94760697,68.81370174,6.577181832,1071.794964,Maize
69.88397316,65.07499078,16.08474391,26.74155278,0.283206626,28.87149159,517.2388243,0.57231359,122.9245154,25.64130015,78.08172661,6.46656686,900.2326866,Maize
39.6566472,258.8815126,12.09103215,49.17410318,0.255280311,27.16647149,572.1930506,0.505850277,126.9467026,21.45438501,84.83742183,6.33378994,629.2881389,Maize
68.20819102,70.22407887,17.77256353,48.18087733,0.298724934,26.99955476,546.6269223,0.577961614,124.6371232,22.42197998,56.72253626,6.617535232,1039.661302,Maize
22.81935713,282.0926133,11.94816352,31.26794174,0.457259046,22.87867956,502.5749079,0.531035534,120.778346,27.22651048,61.39116329,6.435600129,1174.898872,Maize
74.44973551,158.3930248,11.78160066,38.60976894,0.443683844,22.41671026,533.1887683,0.508592216,107.0259167,29.76317367,78.98451861,6.950954194,1160.431871,Maize
42.54463534,207.0540652,12.33311373,34.09505369,0.397153879,20.20207176,528.4939066,0.565451145,105.2595939,29.03990514,57.56672338,6.898802243,988.5938913,Maize
44.25734067,216.3770575,10.2727497,48.87057418,0.374866004,24.0993686,480.5995588,0.511374497,120.5373248,27.01302729,73.63684265,6.700899058,787.5059652,Maize
60.20135795,131.2387849,13.56394163,39.26161574,0.314916006,26.41959709,626.8541486,0.55551675,131.8692683,28.08365211,73.7949768,6.505774058,787.0590101,Maize
71.59938948,133.4842037,13.87663545,35.56603817,0.269769667,22.19569719,570.7806267,0.564950125,112.6370321,26.37055056,75.02273528,6.085776492,986.2606421,Maize
38.41324362,222.3373084,16.72611311,49.18690809,0.433194231,22.79111588,634.3933029,0.537327752,130.773739,24.45882752,58.43648528,6.641302509,550.4142283,Sorghum (Jawari)
67.84789817,127.4362651,12.75365589,30.2607799,0.351146997,26.27262045,557.744219,0.579500591,112.2962715,24.62340833,50.47484729,6.800578724,1178.04727,Sorghum (Jawari)
90.20490386,164.2130867,11.71786075,42.56899618,0.310836332,20.82641609,577.212062,0.515638413,111.1816626,24.38812924,54.13933203,6.450423755,955.2273524,Sorghum (Jawari)
49.28863644,140.1828202,10.24314032,23.77918511,0.264533932,20.06023645,563.9364889,0.575711006,110.8553898,23.01538266,50.3954606,6.191610104,1028.241535,Sorghum (Jawari)
50.43829954,234.711008,9.319526512,38.51717096,0.251724608,26.60177682,635.7175719,0.527387522,122.3837116,28.44726172,62.46124239,6.143262663,840.4310492,Sorghum (Jawari)
27.6520071,271.8106314,12.22699704,24.68226593,0.422457147,27.06417585,599.2076539,0.535757616,105.0339779,27.55158777,59.39536365,6.677536351,790.8241916,Sorghum (Jawari)
53.81599319,295.1494714,9.786220625,37.31163781,0.296235081,21.68273657,620.8947234,0.524444457,110.3993458,25.72021241,84.54396972,6.421787343,516.1361212,Sorghum (Jawari)
53.04937126,212.014985,15.64704596,34.53462433,0.449022651,22.12823472,621.5714669,0.530468165,128.3725482,23.93884486,70.43115217,6.05682078,532.8201951,Sorghum (Jawari)
89.3278732,222.4539517,17.30542385,21.22538618,0.345930955,26.97767272,627.4038385,0.556688299,118.5528161,22.76472688,78.28183801,6.206314391,624.785051,Sorghum (Jawari)
90.8520675,206.7746846,11.41703448,29.7522236,0.40857428,27.48163375,506.900832,0.517298339,116.4852604,23.77157101,68.26255689,6.314168898,1160.299874,Sorghum (Jawari)
37.02940917,179.5918757,19.24616435,33.62171347,0.335747666,21.73810548,531.6526767,0.572807159,117.6398787,25.64958853,63.83272605,6.256247534,951.9628029,Sorghum (Jawari)
52.48166283,151.0630062,7.926766516,45.31810389,0.311284597,26.54331216,629.3245399,0.538922496,125.8794779,27.69534706,75.54728347,6.106285502,1084.045461,Sorghum (Jawari)
53.41314359,240.5168476,16.03344917,45.62148771,0.370876712,23.58539022,495.1048347,0.568233712,120.8711583,24.94782333,58.65111761,6.951039553,997.196073,Sorghum (Jawari)
43.06760378,132.471821,16.87477321,32.64167928,0.270860504,25.90163988,570.9893885,0.546633696,108.6476025,26.68900661,66.932478,6.710546167,974.0052,Sorghum (Jawari)
99.64041925,135.9396452,14.27818938,48.58901101,0.434938888,25.66719012,540.7467406,0.527443444,109.897104,23.25567986,84.92790346,6.664233867,637.6415995,Sorghum (Jawari)
89.36316181,282.1622761,7.034065252,36.67287553,0.254612787,20.3388028,513.5821782,0.567343447,119.7151951,27.91410519,75.85552869,6.325464197,885.7476779,Sorghum (Jawari)
38.44349944,136.4120792,19.81884397,33.51805562,0.36479576,26.77841233,546.7576509,0.532536543,123.0140043,22.86173014,60.50177058,6.065726102,732.9908406,Sorghum (Jawari)
96.86419141,146.8847662,10.83692945,42.3669252,0.321276997,27.69873723,579.0497117,0.576050805,105.5830183,22.58848849,68.95469378,6.926962721,929.8986495,Sorghum (Jawari)
59.81522222,91.94751858,19.60291083,25.97816993,0.473271763,26.75419925,542.6518965,0.535107329,119.1482408,27.08567106,68.53347633,6.157478999,776.7072085,Sorghum (Jawari)
77.98776656,119.4714333,11.75198531,32.02051111,0.392676339,27.16379927,512.241351,0.523872435,107.4738267,21.0465453,72.1085693,6.886460368,1240.045575,Sorghum (Jawari)
39.07392484,252.3529496,8.260185265,26.83989259,0.292864896,21.30756574,608.8949086,0.579892307,117.0164125,29.24936273,62.14931504,6.357790541,559.7990407,Sorghum (Jawari)
82.41328794,227.5967724,13.56593129,25.04056491,0.317764381,22.63030638,537.3324652,0.555741251,120.9384308,28.62893878,77.5256127,6.594929646,533.8426623,Sorghum (Jawari)
93.6644092,190.1970526,8.839338577,25.85055708,0.315390081,25.63994613,568.0952828,0.54731873,115.651335,27.19165928,50.70110199,6.93189961,538.9364891,Sorghum (Jawari)
21.93752984,144.618309,6.443076167,49.61543433,0.471426514,27.59379958,547.3047949,0.512952187,129.8141252,24.19336737,61.21572939,6.115786851,837.8596624,Sorghum (Jawari)
23.18195263,245.7654632,17.11068756,34.2896158,0.303828743,20.87702901,517.4387098,0.551955216,113.8625085,23.02493062,64.71982287,6.189160218,880.425659,Sorghum (Jawari)
41.73003568,201.8934103,8.726300003,48.79218964,0.417532119,25.71338274,504.7372536,0.518884672,125.6606023,22.10791742,79.4336907,6.77998176,1057.144489,Sorghum (Jawari)
99.57700259,126.9545841,17.07883628,34.0712269,0.285312348,21.54906966,553.8241693,0.503577693,118.1425522,29.84496418,60.26360947,6.85818431,904.3466652,Sorghum (Jawari)
74.89156485,132.4734377,19.31051043,46.93204103,0.252774347,24.00287714,542.0651875,0.537425141,109.0521308,21.69936116,67.14910054,6.607566395,798.4305457,Sorghum (Jawari)
75.30915823,220.7004471,12.5161149,26.7281988,0.311894249,21.92725186,560.0590826,0.519724133,126.8680498,21.41698401,66.8625196,6.375488696,962.4846529,Sorghum (Jawari)
78.59460569,222.8147353,7.443284546,25.38490721,0.491041461,23.03882118,528.9615915,0.526238161,108.1534545,20.98448321,55.97265453,6.06854517,1044.516632,Sorghum (Jawari)
89.80510616,251.185392,18.29406986,41.49146353,0.337704464,21.96458759,557.0944876,0.548844276,125.2744559,28.60366485,63.63685584,6.702625514,1098.808944,Sorghum (Jawari)
30.44952798,296.2125952,19.1870478,30.70234709,0.333476943,29.05334556,517.3972937,0.564436665,119.5511858,27.41186921,71.42915317,6.510502903,1220.081667,Sorghum (Jawari)
44.97372502,273.9856983,10.62688591,37.62092167,0.495047455,22.35687615,601.1104577,0.51250943,132.1806863,27.63751263,83.37211977,6.520651407,782.8067705,Sorghum (Jawari)
57.18128939,218.0537264,16.39701783,25.54430916,0.432337249,26.4564209,612.4839683,0.576481501,107.7642132,23.00319145,76.50845301,6.471372761,574.8332395,Sorghum (Jawari)
70.05130399,148.4438036,12.47638549,48.33264495,0.362817788,24.02681303,600.421436,0.556876136,116.2596297,28.17682091,73.81912051,6.006853057,1134.519459,Sorghum (Jawari)
38.37548929,151.9237755,7.303492844,34.72846101,0.335377867,28.8993089,590.8659136,0.546140055,110.1318346,29.77940355,73.86218873,6.216536633,736.3206902,Sorghum (Jawari)
76.9233023,118.429435,6.778888828,39.111692,0.325163602,25.90179261,616.7601478,0.566679148,127.2667238,20.38069686,78.99092789,6.866497727,502.0476541,Sorghum (Jawari)
65.04551522,232.9809951,15.28995496,40.21962343,0.32056752,23.86812726,618.4751386,0.534879451,110.7316524,28.41730025,59.49973476,6.638820442,610.1380351,Sorghum (Jawari)
58.01191976,241.5927202,16.88625124,39.77906371,0.343564213,22.00989143,619.6395355,0.560295736,131.2906213,28.62877656,77.10979273,6.999827311,707.9310638,Sorghum (Jawari)
27.81735091,69.65826441,15.67779001,38.22266676,0.389941319,23.35787612,521.5734724,0.561314578,113.8035046,27.12856359,57.29373804,6.008317309,734.2740539,Sorghum (Jawari)
53.43061283,79.20768582,11.70134236,47.52149941,0.261563292,26.801287,562.7648372,0.56678302,106.7760683,25.1585854,53.5260714,6.569535643,921.4638069,Sorghum (Jawari)
86.76663111,101.076763,8.002847444,30.33210771,0.460699613,22.58574298,601.2833023,0.505820566,115.5273468,28.92268423,60.18031993,6.57183593,941.8405487,Sorghum (Jawari)
52.4481386,175.3922843,7.461825122,30.4958785,0.443385759,24.0370546,615.677577,0.534683014,118.0314534,29.44579073,83.29198758,6.540692535,1242.077942,Sorghum (Jawari)
96.5745221,103.3946599,6.976260092,33.95407593,0.255863995,29.7387628,491.1718336,0.513873226,133.6878461,28.99735263,56.17070823,6.753956253,1091.733864,Sorghum (Jawari)
80.85745296,62.16517679,7.287447946,39.44955442,0.401287522,23.79338154,521.1038866,0.531450601,115.0980028,29.34987209,66.75022352,6.399049091,827.4485525,Sorghum (Jawari)
35.81257219,145.2676922,6.8197034,46.24001781,0.310699337,28.96570203,523.3531702,0.578921355,107.7990845,20.33478507,83.48025645,6.634342256,1178.718874,Sorghum (Jawari)
47.82785288,67.87779462,12.93413162,43.5805089,0.352745031,29.82921213,559.4126189,0.505665948,132.2233937,29.17416007,59.55765825,6.236412343,998.983145,Sorghum (Jawari)
64.67412714,107.2087687,13.85899991,31.48394541,0.282405252,23.96090508,582.0219279,0.557515752,110.0788122,25.16222646,62.7059974,6.474697252,614.9149858,Sorghum (Jawari)
94.87841854,244.9994478,9.217674898,21.69610452,0.435492911,22.01048495,581.5965044,0.513261302,117.0403119,28.87772804,69.10643629,6.39691443,984.4487922,Sorghum (Jawari)
80.86899802,254.0475295,7.076211622,35.29386238,0.498405186,26.98504919,490.7302379,0.569127051,124.8449483,24.93716505,57.19817684,6.068738279,1223.154419,Sorghum (Jawari)
59.91778345,210.8329097,7.778008272,22.46332853,0.251626001,24.09737755,628.9039421,0.513941044,116.0652114,27.92159609,69.82292425,6.316268918,1210.683403,Sorghum (Jawari)
39.58798818,206.6046373,11.90594576,44.35014023,0.41602289,27.45224424,559.4291437,0.551068086,123.8583305,29.81492069,62.79542059,6.060098702,1239.032221,Sorghum (Jawari)
74.05676996,128.8370733,7.961181887,40.14243796,0.416919971,24.74548198,505.9358025,0.533297818,114.0595797,24.38547084,69.3006911,6.33881208,532.8993207,Sorghum (Jawari)
78.32179343,77.57974527,17.50408091,42.0232646,0.370390952,28.25787111,536.5497462,0.570668367,128.6356057,24.84431978,74.55953491,6.232342642,626.3948194,Sorghum (Jawari)
40.63712049,89.76119886,6.20336023,40.37375676,0.489346016,23.02805635,555.7955089,0.504637025,120.0084009,23.8433897,78.35676996,6.970520038,559.8335498,Sorghum (Jawari)
31.56710687,126.8855368,10.65140089,42.45680056,0.341071771,25.13258963,582.6443607,0.509357153,108.0212445,29.09481229,71.31483332,6.458954731,517.3057354,Sorghum (Jawari)
30.25504936,233.4969789,9.190496241,38.30193359,0.495610374,21.56516702,505.7485453,0.554559779,131.9661483,21.07675844,68.03024005,6.168481035,515.641876,Sorghum (Jawari)
39.38105333,283.5782525,16.15109072,40.21817951,0.477792156,23.74771052,592.8656644,0.536764355,110.4394009,20.44408684,79.95493745,6.310850096,879.9976322,Sorghum (Jawari)
56.5578313,191.2723038,17.88224464,44.98506144,0.356464477,27.50242271,627.3151143,0.545299989,118.9785114,22.91555473,81.27182414,6.060587768,1109.029574,Sorghum (Jawari)
30.58400562,247.8887143,10.86718103,43.79369755,0.40647183,24.30218328,584.6978065,0.52195101,111.4198967,21.60852335,72.98808628,6.245028869,1036.686872,Sorghum (Jawari)
78.13262365,209.8148329,18.0711396,43.44378062,0.407034649,20.02935565,538.7299863,0.5608796,128.2101148,28.00691195,75.19690291,6.829227735,876.5236003,Sorghum (Jawari)
22.60994676,274.6846372,11.17640456,42.86399263,0.327087505,29.9463304,634.119289,0.540140743,120.7219485,27.97873171,82.39148522,6.856721641,769.3583329,Sorghum (Jawari)
70.78289953,150.5953101,15.36050412,38.07061146,0.311923347,28.87066438,609.259997,0.559350411,108.4176036,20.14285601,66.8223043,6.171831354,1028.362116,Sorghum (Jawari)
71.40248899,293.3354025,11.17899262,38.86881479,0.260465564,26.26134843,539.3057761,0.504538773,113.4022122,24.54281842,80.72455752,6.552358979,1088.472998,Sorghum (Jawari)
62.60559573,217.0674752,10.68237468,34.07212941,0.329467675,21.67872504,604.5038934,0.526127369,111.4938064,24.23116991,68.86249515,6.206525547,527.5569461,Sorghum (Jawari)
48.59462338,201.4061325,12.25896162,35.0449329,0.464738259,28.43358999,573.847998,0.502386774,133.9726801,24.00340131,52.02421148,6.293302542,724.3065621,Sorghum (Jawari)
35.3557841,270.2652246,6.106277466,22.54964033,0.391671437,28.57621802,498.3556214,0.534088167,133.877504,25.54576812,56.28363711,6.987136483,669.6743776,Sorghum (Jawari)
40.02475494,196.1937973,11.76210372,37.76663141,0.424894291,27.03686372,622.1154674,0.541993628,123.4860201,27.75511669,63.13552951,6.52124908,1175.156352,Sorghum (Jawari)
24.31094471,240.9502796,10.53794019,29.73832156,0.387004065,25.90027242,508.9417245,0.534741861,119.5446619,24.82739127,59.27776038,6.433344392,909.2959603,Sorghum (Jawari)
92.41109925,71.14781548,13.16538633,33.64995232,0.339677947,22.0268016,618.0462869,0.516826643,116.0035123,26.26611451,70.78283212,6.552396551,883.0321856,Sorghum (Jawari)
86.11757175,198.5059394,14.12350276,32.11709765,0.347319928,27.38840005,481.6555764,0.534251204,112.0169181,28.29457195,74.72216221,6.222418217,1072.024356,Sorghum (Jawari)
73.04475605,141.1631145,16.91637217,23.38224962,0.48353107,29.10061611,617.7852061,0.549038058,117.3349966,23.76019483,60.78599019,6.058319438,1136.037116,Sorghum (Jawari)
69.18332233,181.4357666,15.37822841,35.9089949,0.452030191,26.84747713,631.5287816,0.523279491,110.9412568,24.94478712,68.83859452,6.958940733,978.6865432,Sorghum (Jawari)
35.00533617,106.2441018,8.30112984,40.75613311,0.412711251,29.92553691,596.3338539,0.509133623,112.085815,27.05772521,73.77567237,6.690264823,523.3301073,Sorghum (Jawari)
63.39730575,294.8085535,12.23631704,37.9566489,0.420044623,28.96999534,602.7836299,0.528046026,122.4051165,27.33569426,84.76195411,6.231667985,536.1739243,Sorghum (Jawari)
80.13641262,177.8493482,13.4805703,43.28142337,0.372435232,24.57760639,530.2751811,0.52390742,108.5946775,22.84475757,54.94334116,6.25079034,841.1868181,Sorghum (Jawari)
29.37452835,97.5121371,8.426928816,39.77582037,0.493048387,23.4698209,564.2100338,0.532707904,113.5078098,24.07832566,81.23735112,6.447044934,771.2415119,Sorghum (Jawari)
49.48644111,274.4198392,12.91599723,38.08446103,0.449851099,29.66806181,497.2997123,0.557975527,132.4776027,21.54652279,72.53237397,6.16472206,770.8676728,Sorghum (Jawari)
50.32152968,168.2704647,7.011865853,32.23960308,0.378736857,26.15012183,520.6270398,0.558609438,128.1606213,22.34967217,60.30204281,6.061069531,817.9556556,Sorghum (Jawari)
89.66027817,200.1276983,13.92814294,36.40505568,0.362439064,23.97965998,521.4639069,0.52273738,117.6151722,29.6372235,54.38220183,6.443807218,1238.888402,Sorghum (Jawari)
53.93304646,115.4091534,15.54042931,47.32093244,0.270551334,27.302218,537.4203405,0.567709512,105.6829273,29.50928069,83.88304004,6.960921888,1065.270313,Sorghum (Jawari)
99.25253281,219.4094246,11.4232162,36.44843911,0.322484685,27.63323885,507.8522979,0.546586952,113.4029726,28.34060435,61.09899528,6.060508572,874.9130069,Sorghum (Jawari)
77.88038462,69.79872724,11.28674291,22.59304521,0.317088321,29.86181388,526.5668611,0.572842021,108.0371308,23.18063305,80.8349759,6.633287858,1038.462097,Sorghum (Jawari)
82.12356608,148.7849943,11.6511943,43.33337941,0.436726801,29.62787262,539.0349773,0.563073448,112.5616754,28.91257541,61.50504511,6.183954817,581.5284839,Sorghum (Jawari)
92.38358448,258.9487885,8.600726744,29.94232879,0.317268191,29.56218818,492.5673634,0.515102531,120.4912372,25.71004417,60.60150575,6.663169132,1160.957664,Sorghum (Jawari)
41.86028704,123.383792,7.040718529,26.08497144,0.468617108,28.19868787,612.2893807,0.512623781,133.9268603,27.27055956,52.57949322,6.236690639,1030.237581,Sorghum (Jawari)
69.07219902,127.8950367,9.133234705,42.11401769,0.346060514,20.25075344,531.8044887,0.569592749,134.1751552,27.91167145,61.72679192,6.939494537,984.8095658,Sorghum (Jawari)
21.43429933,93.39423374,18.10599024,35.84829198,0.431653493,29.96300274,582.5262523,0.505222277,107.0402007,29.9166508,75.2707408,6.063317836,740.5931543,Sorghum (Jawari)
78.78881129,199.3394648,11.4809535,39.44345794,0.293211468,26.40668264,509.2657155,0.553986287,117.5468179,22.41135008,60.41782655,6.51541719,1210.053116,Sorghum (Jawari)
24.80073127,127.484169,16.31551639,43.9905657,0.452062904,24.48760345,488.7393079,0.559444049,116.7822355,29.7954452,64.68326225,6.211093028,575.0886488,Sorghum (Jawari)
86.61138627,284.9675615,7.630965476,21.47494052,0.393444264,24.11607994,604.4954585,0.550875729,123.6472455,28.68280407,78.61240712,6.360910497,733.4970184,Sorghum (Jawari)
